datum,max_temp,min_temp,gem_temp,neerslag_mm,max_windsnelheid,gem_windsnelheid,dorp,data_bron,etl_timestamp,jaar,maand,jaar_maand
2015-07-13,17.5,16.4,16.9,9.6,24.9,14.8,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,7,2015-07
2015-07-14,19.2,15.1,17.5,1.7,22.4,16.5,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,7,2015-07
2015-07-15,19.9,13.4,16.6,2.2,19.3,11.8,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,7,2015-07
2015-07-16,21.8,15.3,18.5,0.2,19.5,9.7,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,7,2015-07
2015-07-17,23.8,17.0,20.4,0.8,34.6,25.7,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,7,2015-07
2015-07-18,19.3,14.4,17.7,2.9,22.4,17.1,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,7,2015-07
2015-07-19,18.8,15.0,16.3,5.2,29.2,17.0,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,7,2015-07
2015-07-20,20.8,13.5,17.7,1.5,23.6,12.3,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,7,2015-07
2015-07-21,22.3,17.4,19.8,0.1,28.6,20.4,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,7,2015-07
2015-07-22,20.9,16.0,18.5,0.1,21.3,16.3,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,7,2015-07
2015-07-23,19.2,15.5,17.2,0.2,21.1,14.6,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,7,2015-07
2015-07-24,20.6,15.0,17.8,1.2,17.4,9.7,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,7,2015-07
2015-07-25,19.3,13.4,16.5,15.3,52.7,29.2,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,7,2015-07
2015-07-26,18.3,13.2,15.3,5.2,29.0,18.2,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,7,2015-07
2015-07-27,17.8,14.3,16.0,20.3,34.5,28.9,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,7,2015-07
2015-07-28,16.9,14.1,15.4,11.0,33.6,28.5,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,7,2015-07
2015-07-29,15.5,12.5,14.0,16.5,37.9,29.4,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,7,2015-07
2015-07-30,15.8,12.5,14.2,1.8,30.0,24.8,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,7,2015-07
2015-07-31,16.2,11.9,14.1,0.0,16.9,10.6,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,7,2015-07
2015-08-01,19.3,10.5,15.2,0.0,12.9,8.1,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,8,2015-08
2015-08-02,22.2,10.9,17.2,0.0,16.7,8.9,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,8,2015-08
2015-08-03,28.3,16.0,20.9,0.0,18.8,14.8,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,8,2015-08
2015-08-04,18.7,15.8,17.7,10.8,19.9,12.8,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,8,2015-08
2015-08-05,22.8,13.3,18.1,0.0,17.3,14.3,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,8,2015-08
2015-08-06,26.7,16.9,20.4,0.0,21.6,11.7,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,8,2015-08
2015-08-07,24.1,14.9,19.5,0.2,17.7,9.7,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,8,2015-08
2015-08-08,19.7,14.9,17.7,0.9,19.4,14.9,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,8,2015-08
2015-08-09,22.3,12.7,17.5,0.5,12.6,7.7,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,8,2015-08
2015-08-10,22.4,16.9,19.7,0.2,7.8,5.4,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,8,2015-08
2015-08-11,21.8,15.5,18.9,0.0,15.8,10.7,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,8,2015-08
2015-08-12,21.7,16.3,18.6,0.0,20.4,16.9,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,8,2015-08
2015-08-13,25.7,15.3,20.5,0.0,22.5,19.7,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,8,2015-08
2015-08-14,25.6,19.6,22.3,4.1,20.3,10.9,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,8,2015-08
2015-08-15,21.5,16.9,18.8,7.4,24.2,13.7,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,8,2015-08
2015-08-16,16.7,15.1,16.1,10.7,22.5,20.0,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,8,2015-08
2015-08-17,17.6,15.0,16.2,28.7,29.9,23.6,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,8,2015-08
2015-08-18,17.6,14.3,16.3,3.2,24.8,18.5,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,8,2015-08
2015-08-19,20.6,13.7,16.9,0.0,15.8,11.0,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,8,2015-08
2015-08-20,22.4,14.0,18.5,0.0,14.1,10.8,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,8,2015-08
2015-08-21,23.7,15.3,19.7,0.0,13.5,9.1,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,8,2015-08
2015-08-22,24.0,16.6,20.2,0.0,22.4,15.0,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,8,2015-08
2015-08-23,23.7,16.5,20.0,0.4,31.4,25.6,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,8,2015-08
2015-08-24,20.5,15.6,17.9,16.3,25.7,14.9,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,8,2015-08
2015-08-25,18.7,14.9,16.7,9.4,32.9,28.1,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,8,2015-08
2015-08-26,23.4,16.3,19.9,7.8,34.7,27.3,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,8,2015-08
2015-08-27,18.8,14.9,16.7,5.7,30.3,24.5,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,8,2015-08
2015-08-28,18.9,13.7,16.2,0.1,21.9,16.0,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,8,2015-08
2015-08-29,21.2,13.4,17.1,1.0,13.1,10.2,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,8,2015-08
2015-08-30,22.2,15.7,18.5,0.9,18.9,15.2,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,8,2015-08
2015-08-31,25.4,17.2,20.0,5.8,18.4,10.9,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,8,2015-08
2015-09-01,17.8,14.4,16.3,0.7,27.8,21.8,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,9,2015-09
2015-09-02,16.7,13.0,14.7,0.4,24.1,20.1,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,9,2015-09
2015-09-03,15.5,12.0,13.6,2.0,21.2,17.4,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,9,2015-09
2015-09-04,15.1,12.2,13.7,8.3,35.3,26.6,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,9,2015-09
2015-09-05,15.2,12.2,13.6,2.9,33.9,28.0,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,9,2015-09
2015-09-06,15.0,12.2,13.6,2.1,30.8,28.3,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,9,2015-09
2015-09-07,16.1,13.5,14.6,1.6,25.2,19.8,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,9,2015-09
2015-09-08,16.2,12.7,14.6,0.2,18.9,14.5,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,9,2015-09
2015-09-09,17.4,11.1,13.9,0.0,19.5,13.3,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,9,2015-09
2015-09-10,17.8,10.6,14.1,0.0,18.6,16.3,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,9,2015-09
2015-09-11,17.5,10.9,14.1,0.0,18.4,15.4,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,9,2015-09
2015-09-12,18.7,11.2,15.0,5.6,24.0,17.5,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,9,2015-09
2015-09-13,19.1,12.5,16.2,0.8,25.7,13.8,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,9,2015-09
2015-09-14,18.3,13.3,15.5,7.0,31.0,20.7,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,9,2015-09
2015-09-15,15.1,11.6,13.3,4.2,35.9,30.1,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,9,2015-09
2015-09-16,19.2,12.0,15.0,13.1,31.8,21.8,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,9,2015-09
2015-09-17,15.6,12.9,14.8,4.3,34.0,25.1,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,9,2015-09
2015-09-18,17.4,11.8,14.0,2.1,22.4,16.0,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,9,2015-09
2015-09-19,16.1,10.9,13.5,0.0,17.3,12.0,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,9,2015-09
2015-09-20,16.2,12.3,14.0,1.2,21.4,14.1,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,9,2015-09
2015-09-21,16.8,12.8,14.5,3.6,23.3,16.6,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,9,2015-09
2015-09-22,15.2,11.1,13.3,6.0,25.3,13.5,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,9,2015-09
2015-09-23,16.3,9.2,12.9,0.2,16.4,9.0,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,9,2015-09
2015-09-24,15.9,12.3,13.7,4.2,32.0,21.0,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,9,2015-09
2015-09-25,15.5,11.2,13.1,0.0,16.1,12.6,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,9,2015-09
2015-09-26,15.4,8.9,12.2,0.0,14.0,10.3,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,9,2015-09
2015-09-27,15.8,9.2,12.3,0.0,14.3,10.4,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,9,2015-09
2015-09-28,15.7,10.1,12.7,0.0,14.1,11.2,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,9,2015-09
2015-09-29,15.9,8.9,12.0,0.0,20.6,15.7,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,9,2015-09
2015-09-30,16.1,9.0,12.0,0.0,19.0,17.6,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,9,2015-09
2015-10-01,15.6,7.9,11.4,0.0,18.9,14.1,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,10,2015-10
2015-10-02,15.1,7.0,10.6,0.0,16.5,12.2,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,10,2015-10
2015-10-03,16.2,7.2,11.6,0.0,15.1,10.1,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,10,2015-10
2015-10-04,16.3,9.7,12.5,0.0,12.8,8.5,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,10,2015-10
2015-10-05,17.2,10.4,13.7,0.3,19.1,14.6,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,10,2015-10
2015-10-06,17.9,13.0,15.1,9.3,16.5,13.1,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,10,2015-10
2015-10-07,16.7,13.5,14.9,0.8,24.9,17.9,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,10,2015-10
2015-10-08,15.2,12.5,13.9,1.2,17.3,10.7,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,10,2015-10
2015-10-09,15.2,11.2,12.9,0.6,12.0,6.6,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,10,2015-10
2015-10-10,13.0,7.9,11.2,0.0,22.0,15.2,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,10,2015-10
2015-10-11,9.8,4.6,7.1,0.0,28.1,24.2,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,10,2015-10
2015-10-12,8.3,3.2,5.5,0.0,22.1,19.2,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,10,2015-10
2015-10-13,8.7,3.5,5.9,0.0,26.7,20.0,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,10,2015-10
2015-10-14,7.2,5.3,6.4,2.2,22.5,15.9,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,10,2015-10
2015-10-15,8.7,5.2,7.0,5.7,15.6,13.0,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,10,2015-10
2015-10-16,9.1,6.4,7.6,9.8,17.7,9.9,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,10,2015-10
2015-10-17,9.3,8.0,8.6,1.0,10.7,7.5,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,10,2015-10
2015-10-18,11.5,7.3,9.5,1.7,13.0,8.1,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,10,2015-10
2015-10-19,12.7,8.7,10.8,0.0,11.8,9.2,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,10,2015-10
2015-10-20,11.7,6.9,9.7,0.2,16.2,9.5,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,10,2015-10
2015-10-21,11.0,6.8,9.5,0.1,24.9,18.4,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,10,2015-10
2015-10-22,13.9,10.9,12.0,0.0,23.7,19.5,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,10,2015-10
2015-10-23,13.5,8.5,10.8,0.0,14.3,11.9,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,10,2015-10
2015-10-24,13.0,9.7,11.1,0.0,17.7,15.7,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,10,2015-10
2015-10-25,12.1,8.0,10.7,0.0,15.0,10.7,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,10,2015-10
2015-10-26,14.2,7.9,10.6,0.0,20.7,16.0,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,10,2015-10
2015-10-27,14.3,7.9,10.6,0.0,17.9,16.5,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,10,2015-10
2015-10-28,12.4,7.1,9.8,4.1,17.7,14.4,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,10,2015-10
2015-10-29,14.0,10.6,11.7,0.0,13.8,10.7,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,10,2015-10
2015-10-30,13.6,8.0,10.8,0.0,19.2,15.2,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,10,2015-10
2015-10-31,13.4,7.9,10.3,0.0,19.0,15.5,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,10,2015-10
2015-11-01,10.9,6.3,8.7,0.0,10.9,6.4,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,11,2015-11
2015-11-02,9.5,6.8,8.1,0.0,13.6,9.4,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,11,2015-11
2015-11-03,12.7,5.6,8.5,0.0,12.4,10.5,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,11,2015-11
2015-11-04,15.0,7.6,11.1,0.0,17.8,15.0,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,11,2015-11
2015-11-05,14.3,10.8,12.5,5.0,21.2,18.5,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,11,2015-11
2015-11-06,15.5,13.4,14.3,9.2,31.4,23.6,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,11,2015-11
2015-11-07,17.0,14.5,15.5,2.2,40.6,27.1,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,11,2015-11
2015-11-08,16.3,10.0,13.0,0.4,31.0,20.5,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,11,2015-11
2015-11-09,16.0,11.8,13.1,3.3,39.4,31.0,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,11,2015-11
2015-11-10,15.2,13.4,14.3,3.4,38.9,33.8,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,11,2015-11
2015-11-11,13.6,12.6,13.1,1.3,29.2,25.6,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,11,2015-11
2015-11-12,14.2,12.1,12.9,0.0,26.9,20.6,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,11,2015-11
2015-11-13,13.0,8.8,11.3,3.7,38.6,31.6,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,11,2015-11
2015-11-14,10.0,8.4,9.2,5.2,38.4,32.5,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,11,2015-11
2015-11-15,13.5,10.8,13.0,16.9,45.8,39.2,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,11,2015-11
2015-11-16,12.9,11.0,12.0,1.3,34.1,28.4,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,11,2015-11
2015-11-17,14.0,10.5,12.0,15.0,50.1,25.6,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,11,2015-11
2015-11-18,12.9,10.7,11.9,6.1,54.0,40.3,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,11,2015-11
2015-11-19,12.2,9.2,10.9,3.7,45.5,37.0,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,11,2015-11
2015-11-20,9.1,5.9,7.7,4.9,28.8,26.3,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,11,2015-11
2015-11-21,6.9,4.0,5.4,1.1,25.6,19.4,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,11,2015-11
2015-11-22,5.6,3.3,4.2,0.6,27.4,22.0,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,11,2015-11
2015-11-23,6.6,1.3,4.2,0.0,27.0,16.1,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,11,2015-11
2015-11-24,5.4,3.5,4.0,9.9,40.2,31.2,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,11,2015-11
2015-11-25,7.8,5.4,6.3,2.7,20.0,16.5,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,11,2015-11
2015-11-26,8.4,4.5,5.8,0.1,18.0,11.8,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,11,2015-11
2015-11-27,6.5,3.9,5.3,0.2,32.0,24.4,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,11,2015-11
2015-11-28,7.3,5.7,6.4,6.6,44.6,31.6,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,11,2015-11
2015-11-29,10.7,6.9,9.1,7.5,50.3,40.3,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,11,2015-11
2015-11-30,11.0,6.1,8.4,12.9,46.7,35.0,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,11,2015-11
2015-12-01,10.8,6.9,8.4,0.6,29.7,18.6,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,12,2015-12
2015-12-02,10.8,9.1,10.0,0.0,27.8,26.0,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,12,2015-12
2015-12-03,10.2,7.8,8.9,0.0,29.4,23.7,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,12,2015-12
2015-12-04,9.6,7.9,8.8,5.1,40.2,30.5,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,12,2015-12
2015-12-05,9.0,8.2,8.5,0.0,46.0,40.0,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,12,2015-12
2015-12-06,11.8,7.8,10.1,1.5,41.1,36.5,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,12,2015-12
2015-12-07,11.0,8.6,10.1,0.8,17.8,14.4,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,12,2015-12
2015-12-08,11.1,8.2,9.7,3.1,26.3,23.2,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,12,2015-12
2015-12-09,9.7,6.5,7.9,0.0,29.0,23.0,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,12,2015-12
2015-12-10,7.0,5.9,6.4,1.0,33.7,31.5,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,12,2015-12
2015-12-11,8.8,5.8,7.6,6.9,30.5,28.4,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,12,2015-12
2015-12-12,10.3,6.4,7.4,10.1,51.1,27.4,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,12,2015-12
2015-12-13,10.6,3.7,6.8,1.3,49.8,15.3,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,12,2015-12
2015-12-14,9.2,5.2,6.9,0.0,14.8,12.1,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,12,2015-12
2015-12-15,8.1,5.3,6.5,0.0,20.7,11.7,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,12,2015-12
2015-12-16,11.6,6.6,9.7,3.6,24.6,21.1,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,12,2015-12
2015-12-17,13.1,11.2,12.0,0.9,26.5,23.7,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,12,2015-12
2015-12-18,12.7,10.1,11.3,0.7,24.6,22.4,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,12,2015-12
2015-12-19,13.2,9.6,11.6,0.0,28.4,25.1,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,12,2015-12
2015-12-20,13.0,11.5,12.1,0.0,28.8,26.1,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,12,2015-12
2015-12-21,11.6,9.1,10.2,3.6,49.7,34.8,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,12,2015-12
2015-12-22,13.5,9.7,12.1,2.7,41.8,34.5,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,12,2015-12
2015-12-23,13.1,7.8,10.3,3.2,40.7,31.5,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,12,2015-12
2015-12-24,12.2,7.9,9.8,0.8,38.6,29.5,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,12,2015-12
2015-12-25,13.0,7.1,8.7,1.5,38.3,26.4,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,12,2015-12
2015-12-26,13.4,11.2,12.7,0.0,40.5,37.1,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,12,2015-12
2015-12-27,12.1,10.6,11.3,2.5,35.9,25.0,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,12,2015-12
2015-12-28,11.6,7.7,9.7,0.0,26.0,18.5,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,12,2015-12
2015-12-29,9.5,6.2,8.1,0.0,23.4,17.6,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,12,2015-12
2015-12-30,8.2,5.9,7.0,0.0,30.8,26.9,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,12,2015-12
2015-12-31,9.3,5.9,7.5,3.0,32.9,27.7,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2015,12,2015-12
2016-01-01,7.7,4.3,6.2,0.1,26.3,14.1,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2016,1,2016-01
2016-01-02,5.5,4.1,4.6,2.4,30.1,28.2,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2016,1,2016-01
2016-01-03,7.1,4.4,5.6,6.9,30.6,26.2,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2016,1,2016-01
2016-01-04,5.0,0.9,2.4,7.5,32.1,24.3,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2016,1,2016-01
2016-01-05,5.5,-0.0,2.8,4.6,25.2,21.1,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2016,1,2016-01
2016-01-06,-0.0,-1.6,-0.9,0.9,24.2,21.1,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2016,1,2016-01
2016-01-07,6.4,-0.4,3.1,8.5,44.6,28.3,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2016,1,2016-01
2016-01-08,7.4,2.9,5.5,0.0,43.4,29.2,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2016,1,2016-01
2016-01-09,6.7,2.5,5.0,0.3,27.3,20.6,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2016,1,2016-01
2016-01-10,7.2,5.3,6.4,5.6,30.3,26.2,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2016,1,2016-01
2016-01-11,5.9,3.1,4.8,2.7,22.4,19.3,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2016,1,2016-01
2016-01-12,6.0,4.2,5.2,1.4,28.4,23.0,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2016,1,2016-01
2016-01-13,6.0,2.7,4.5,1.8,28.7,19.1,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2016,1,2016-01
2016-01-14,4.1,1.8,2.5,6.3,30.0,21.7,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2016,1,2016-01
2016-01-15,3.9,0.2,2.2,0.8,20.1,12.5,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2016,1,2016-01
2016-01-16,3.5,-0.5,1.9,1.6,34.8,22.5,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2016,1,2016-01
2016-01-17,1.3,-2.8,-0.4,0.0,24.0,12.9,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2016,1,2016-01
2016-01-18,-0.8,-3.7,-2.4,0.0,16.3,12.6,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2016,1,2016-01
2016-01-19,1.3,-3.9,-1.4,0.0,18.0,11.7,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2016,1,2016-01
2016-01-20,4.2,-0.9,1.9,0.5,15.3,12.0,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2016,1,2016-01
2016-01-21,1.0,-3.5,-0.9,0.0,15.8,12.5,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2016,1,2016-01
